Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-03-12,2807.546142578125,2861.760809087928,2792.3055874842476,2823.200028214751,2938317
2021-03-15,2815.074951171875,2845.235083585809,2791.984475374136,2791.984475374136,3097083
2021-03-16,2855.380126953125,2883.795706805173,2809.4284822743807,2809.4284822743807,4894756
2021-03-17,2858.04248046875,2896.649212906361,2832.656722034214,2850.743520150317,3838390
2021-03-18,2787.852783203125,2888.799358993528,2742.452096885401,2869.9780245441084,3656306
2021-03-19,2800.430908203125,2845.2349103170186,2758.9322057123723,2781.885052681693,5776626
2021-03-22,2873.375,2882.372560807177,2771.4643598478388,2799.053726628721,2821646
2021-03-23,2885.264892578125,2909.503010389144,2867.1321426711556,2882.877706728278,3305973
2021-03-24,2865.52490234375,2894.1700063896133,2856.38949125182,2856.4354417688933,2207104
2021-03-25,2813.881591796875,2874.477111688897,2800.247510161606,2857.3541522603655,3179786
2021-03-26,2815.67138671875,2862.678767448098,2793.8661844330245,2837.5682658931973,3697370
2021-03-30,2899.9091796875,2927.360700144037,2810.255208146688,2830.5456183268675,4694008
2021-03-31,2917.6279296875,2942.554628849564,2875.5323237306816,2896.6489404119734,3530069
2021-04-01,2905.830322265625,2951.7360145605007,2887.468045347675,2929.7931833031053,4285076
2021-04-05,2973.678955078125,2995.805589236797,2892.976834718096,2911.3391123107212,5317862
2021-04-06,2997.36669921875,3006.82331814836,2965.5081885860163,3006.82331814836,2291562
2021-04-07,3003.51708984375,3009.163623628149,2969.9142626745,2992.132569542467,2491268
2021-04-08,3045.704833984375,3061.909452521831,2998.6055522987176,3002.2320568954688,2578118
2021-04-09,3050.203857421875,3079.6754028187333,3037.12073454784,3079.3539732991103,2911129
2021-04-12,2980.70263671875,3064.756006551204,2950.083449420315,3050.2038120167977,3791828
2021-04-13,2849.871337890625,2950.8179107609617,2821.409808570902,2950.8179107609617,8654596
2021-04-15,2955.362548828125,2972.1640772050037,2834.630576891309,2901.515260890006,6062760
2021-04-16,2933.51123046875,2981.11552085398,2921.9890815504896,2964.5894723860492,3224657
2021-04-19,2902.892578125,2927.865231411998,2878.378981788678,2909.502953384955,2679106
2021-04-20,2887.05517578125,2961.2388254450707,2870.345547244948,2960.9173959130835,3141893
2021-04-22,2863.413818359375,2890.2227007410406,2850.973329566746,2890.2227007410406,1988980
2021-04-23,2854.875244140625,2863.597326410873,2837.9360870876617,2850.7437314862973,1615309
2021-04-26,2846.8876953125,2894.813197230396,2835.1817428022914,2848.0353377154615,2490260
2021-04-27,2875.532470703125,2879.2968270069564,2848.9071700484665,2851.6615114955002,1471417
2021-04-28,2868.279296875,2892.976467442109,2857.170030682273,2892.012403161109,1639037
2021-04-29,2860.154296875,2898.806981317783,2851.202686444206,2888.0191431063135,1621395
2021-04-30,2787.072509765625,2875.5788286255647,2772.7041161741554,2845.2351178886447,3072305
2021-05-03,2788.31201171875,2804.8380624961414,2758.014251960199,2777.202743481051,1545831
2021-05-04,2800.01806640625,2836.9721535192434,2786.475885414532,2811.9994984863333,1990777
2021-05-05,2842.204833984375,2845.6018102004414,2802.4504617802895,2818.6093542524927,1939289
2021-05-06,2856.66552734375,2877.369041183965,2822.2822056794857,2851.202794319337,1791671
2021-05-07,2876.359375,2901.1027276003174,2856.9873033211725,2876.4512760632147,1912540
2021-05-10,2887.92724609375,2905.0959310372823,2869.10591131552,2888.3403525151994,2137153
2021-05-11,2866.902587890625,2871.9522144006714,2838.0277260731455,2869.1059716172654,2415625
2021-05-12,2834.768310546875,2864.5151085530656,2819.160375660528,2864.5151085530656,1978558
2021-05-14,2801.624267578125,2844.7756162840637,2791.065958852204,2844.7756162840637,2043935
2021-05-17,2818.3798828125,2823.383558273082,2787.3935415648666,2804.837704045016,2890462
2021-05-18,2835.870361328125,2868.1879269427686,2825.954686021076,2846.153192548842,2098538
2021-05-19,2829.626953125,2862.679052512573,2815.94714609359,2831.463180868754,1986041
2021-05-20,2809.4287109375,2835.8704377525773,2802.175700330267,2815.9474096976073,2329027
2021-05-21,2828.249755859375,2835.319187776916,2804.929753391411,2810.3465355252547,1685566
2021-05-24,2829.167724609375,2850.7433992899914,2820.4456433555088,2829.167724609375,1652260
2021-05-25,2872.9912109375,2886.138328713948,2843.5602093115017,2852.6939063001764,1841613
2021-05-26,2914.0478515625,2920.0447839782532,2863.5814038205417,2878.5275595615008,1923753
2021-05-27,2933.883544921875,2968.711879456718,2917.09218100315,2917.2304816382675,5959785
2021-05-28,2900.30078125,2950.4903964574605,2892.9658922820536,2942.6482550034616,1763701
2021-05-31,2914.6474609375,2924.980817010716,2886.462058719486,2906.2057153861883,1652799
2021-06-01,2908.973388671875,2924.611497424895,2889.598684846277,2923.3661158976006,1377441
2021-06-02,2887.245849609375,2914.9239965169,2873.9142538979845,2906.989729550611,2240078
2021-06-03,2898.13232421875,2910.4030130918027,2880.971784863015,2910.4030130918027,1281706
2021-06-04,2900.439208984375,2912.5254235000684,2883.140366783673,2885.9081815357854,1836060
2021-06-07,2936.83544921875,2943.524333779394,2891.0743879234587,2901.59199216897,2559821
2021-06-08,2952.473876953125,2980.936327216727,2940.5261889667663,2950.4903665859156,2574057
2021-06-09,2952.56591796875,2970.787362193383,2939.6032758890005,2954.1804763177684,1710925
2021-06-10,2967.835205078125,2974.4779146772244,2945.877165497636,2961.561447305797,1874324
2021-06-11,3020.42431640625,3052.8999675975624,2962.4846769283085,2962.992154731137,3452954
2021-06-14,3022.776611328125,3052.622744272487,3017.2409820066605,3025.221424180305,1847360
2021-06-15,3010.228759765625,3042.75057840994,2999.895631231245,3042.75057840994,1304985
2021-06-16,3020.931396484375,3039.7062707542987,3001.233692083755,3009.629486638686,1635552
2021-06-17,3060.97216796875,3077.8558813695063,3007.6917391539823,3012.7660657077695,2273413
2021-06-18,3042.10498046875,3098.1070491430273,3021.53084751144,3091.5564646884613,3380431
2021-06-21,3019.778076171875,3031.6795888418687,3000.03419689771,3012.3048866612,1130569
2021-06-22,3045.703125,3069.5525507778134,3030.7569712865566,3048.2864636623385,1708688
2021-06-23,3008.983642578125,3071.3518262339117,3004.370617906701,3071.3518262339117,1467104
2021-06-24,3112.500244140625,3121.172640836412,3024.760420627306,3029.8347480067328,4155204
2021-06-25,3119.142822265625,3136.5337902154747,3090.7265451004087,3114.022319806016,2722861
2021-06-28,3078.501953125,3129.014572270454,3075.04218469038,3129.014572270454,1355238
2021-06-29,3082.28466796875,3105.764917607204,3069.04519756547,3083.3455735048256,1497322
2021-06-30,3086.804931640625,3120.249354795963,3080.1160470095574,3087.0355828347997,1693146
2021-07-01,3082.884033203125,3101.797432179831,3074.4422891238446,3098.107012867303,990310
2021-07-02,3068.076416015625,3081.223535825026,3040.1676178237394,3073.196918253617,1682274
2021-07-05,3063.970703125,3112.8687601155525,3046.4412109963114,3083.3454049514453,1972858
2021-07-06,3009.814208984375,3070.4293098662583,3004.094103275882,3056.5902354527984,2159420
2021-07-07,3021.484619140625,3028.634806516759,2990.7158834498714,3021.5307944308247,2640710
2021-07-08,3006.30810546875,3042.750999489316,2981.766724713726,3042.750999489316,2485811
2021-07-09,2959.85498046875,3027.989446129555,2953.2584451738894,2998.466087727317,6365067
2021-07-12,2945.97021484375,2985.549880578989,2941.5878409461143,2984.6272755479076,1892226
2021-07-13,2940.849365234375,2965.252220381037,2929.2706284100163,2965.252220381037,1809339
2021-07-14,2965.75927734375,2972.632637990849,2938.4962607079,2940.3414702907626,2044279
2021-07-15,2961.506103515625,2988.227707509049,2953.2308149767027,2984.2980797809178,2232968
2021-07-16,2953.970703125,2977.1324375744766,2951.381726638464,2970.798711682138,1256526
2021-07-19,2944.539306640625,2958.593458594443,2936.587499564938,2940.2859724863047,1597058
2021-07-20,2964.141845703125,2972.648290219822,2918.2344046281823,2944.5399798854523,1811945
2021-07-22,2973.896484375,2981.848067181515,2949.5326992136884,2949.5326992136884,2859334
2021-07-23,2970.659912109375,2997.196411427529,2964.927098220695,2986.517025214756,1776193
2021-07-26,2956.513427734375,2981.2006923444883,2950.318529983807,2958.7786975272893,1259611
2021-07-27,2943.013916015625,2968.02488739479,2922.85719094762,2958.7787039449618,1121367
2021-07-28,2956.74462890625,2962.893250689166,2896.2744528806347,2947.683323854924,1660654
2021-07-29,2954.89501953125,2982.309860080258,2949.809619206101,2959.0095255560414,1731997
2021-07-30,2928.68212890625,2980.5070287019107,2923.9667111154417,2976.3462464375525,2999943
2021-08-02,2976.71630859375,2981.801709660373,2928.26639599923,2940.286434883976,2608669
2021-08-03,3037.2783203125,3041.9939635598794,2976.2997934547757,2985.5922517735107,3804735
2021-08-04,3027.154296875,3056.0486212196597,3015.3654125423786,3051.2406507960904,2929598
2021-08-05,3036.400390625,3065.1098355898966,3016.5673721303283,3028.125101525464,2534521
2021-08-06,3060.3017578125,3073.4312927968044,3018.8788119679803,3025.85972542481,2292362
2021-08-09,3072.229248046875,3085.451335175979,3060.4866405251696,3073.3387448839767,1510489
2021-08-10,3082.584716796875,3097.378608909256,3065.664383282843,3065.664383282843,2040777
2021-08-11,3092.108642578125,3106.717657663327,3076.297804226801,3097.4714741583766,1929707
2021-08-12,3099.08935546875,3114.1144026907587,3075.2804344861825,3075.2804344861825,1310205
2021-08-13,3202.322998046875,3217.6717524481382,3104.406008288685,3107.411017827609,4363584
2021-08-16,3211.15283203125,3230.9397975664133,3177.4505427444515,3199.1790711176495,2083489
2021-08-17,3285.21484375,3292.3806350248683,3201.9529270798025,3219.613225548743,4336019
2021-08-18,3292.150146484375,3324.003205770593,3270.0055805668894,3304.447616565486,2631309
2021-08-20,3291.17919921875,3305.510784437992,3236.164404344887,3241.7121147523353,2836148
2021-08-23,3363.205810546875,3396.1223054355423,3293.3971435007593,3310.1328215244325,3744176
2021-08-24,3340.8310546875,3390.8992749453364,3323.448184156277,3381.329384505746,2511141
2021-08-25,3383.178466796875,3419.0074270560654,3335.144589738707,3337.8721686626723,2123263
2021-08-26,3395.059814453125,3409.6225527609245,3372.915025452704,3384.1029972410715,1902533
2021-08-27,3439.71875,3448.3640215795863,3375.8740356464746,3389.650758308289,3944728
2021-08-30,3422.28955078125,3458.3959383475058,3409.6223259890944,3434.956775573405,2033114
2021-08-31,3501.021240234375,3517.340890178756,3424.2779142465274,3429.77934849225,3207480
2021-09-01,3434.910888671875,3528.9908056333707,3427.5602179485536,3509.8512509664715,2643336
2021-09-02,3547.52978515625,3568.2411478327454,3441.429819600329,3452.525240834935,3403717
2021-09-03,3552.4296875,3566.1601334373254,3517.756502198345,3536.6649007688043,1746812
2021-09-06,3561.629638671875,3585.2999570948746,3526.4941437940115,3559.502971466101,1723693
2021-09-07,3528.251220703125,3578.226889781804,3521.177980321212,3572.7254555139925,1585039
2021-09-08,3489.64794921875,3527.4186957974675,3472.866217933234,3522.795604453041,4147175
2021-09-09,3505.597900390625,3521.5938428948803,3481.1880663951247,3504.0260943526473,1441148
2021-09-13,3555.48095703125,3561.9993352492625,3483.0370252373345,3483.0370252373345,1691473
2021-09-14,3592.973876953125,3602.7749204512056,3536.6647172400517,3559.7338968495765,1991188
2021-09-15,3656.44921875,3679.980708535343,3574.5742259290546,3589.460670346274,2461369
2021-09-16,3609.0625,3681.5987573615753,3598.70682063367,3633.7497623986915,2946666
2021-09-17,3539.300048828125,3647.618986223118,3518.1724315789515,3624.50353003666,6477148
2021-09-20,3535.27783203125,3579.197198324302,3520.807646905236,3521.870867583897,2002008
2021-09-21,3571.75439453125,3579.7062026016056,3533.5676116940917,3567.1775788659324,1568129
2021-09-22,3571.014404296875,3603.0988392427207,3562.045652116976,3571.3381109900356,1744067
2021-09-23,3577.57958984375,3586.5946188547928,3545.9114110100877,3578.27305361383,2003869
2021-09-24,3579.47509765625,3647.06456424402,3564.4037732600655,3596.765415818847,2320754
2021-09-27,3547.71435546875,3609.7100613782754,3516.2310553034567,3606.011587954732,1673362
2021-09-28,3494.271240234375,3559.7805386230134,3468.4744793531377,3559.7805386230134,2253075
2021-09-29,3506.06005859375,3519.097266982161,3441.567931853864,3476.379946460969,2489161
2021-09-30,3490.94287109375,3518.1728364677824,3467.4113791351897,3518.1728364677824,2252412
2021-10-01,3449.010986328125,3522.7955685812176,3444.2030165262563,3496.6751027511864,1578374
2021-10-04,3488.862060546875,3498.431723917297,3427.9758589664975,3444.0180757731023,1356860
2021-10-05,3544.33984375,3550.5347420327253,3459.5523795629047,3471.017557705951,1877966
2021-10-06,3523.6279296875,3566.6689584162314,3508.926588426008,3546.835940237725,1678154
2021-10-07,3599.446533203125,3605.0867951959317,3532.0882246775705,3541.288131726191,1647233
2021-10-08,3638.97412109375,3689.1346666117274,3606.011567190983,3629.127025955028,2934339
2021-10-11,3407.773681640625,3474.2536546239594,3384.103360192599,3471.9421086128987,11845402
2021-10-12,3377.491943359375,3427.559932466582,3356.9191868184034,3426.6353141950776,5752877
2021-10-13,3379.6650390625,3398.3885611557507,3370.233976785133,3374.8570686600096,3545655
2021-10-14,3345.61962890625,3399.8599465850903,3342.6088537491923,3358.172290564292,6442299
2021-10-18,3378.69189453125,3383.8334174990305,3336.355807795231,3338.2085925641595,3590107
2021-10-19,3366.64892578125,3418.4807626640927,3358.357758848605,3398.9337921160477,3135441
2021-10-20,3343.21142578125,3362.8045352915906,3314.910091689625,3346.1294714802275,2933693
2021-10-21,3272.481689453125,3341.914765981184,3252.795847726054,3338.8114866344795,4871211
2021-10-22,3241.30859375,3299.439725001967,3228.4779667427006,3297.9574064860876,2691670
2021-10-25,3235.84228515625,3255.8524514445326,3196.0537768494755,3245.152574001076,2595594
2021-10-26,3226.25439453125,3269.23891317957,3219.2137215355638,3237.278374073677,3878763
2021-10-27,3232.878173828125,3252.7956122513083,3226.62502455573,3226.62502455573,2510813
2021-10-28,3169.79052734375,3259.0485273075183,3163.6301082305786,3259.0485273075183,2424942
2021-10-29,3147.649658203125,3206.2439752898285,3136.718183062038,3149.7804058766437,3960501
2021-11-01,3220.5107421875,3230.330592989813,3161.731184288384,3184.890996397574,2020718
2021-11-02,3227.736328125,3254.9724001615364,3214.3500032898232,3236.8150188038453,3087414
2021-11-03,3235.1943359375,3260.8089991064385,3210.922896712619,3246.264681515846,1537639
2021-11-04,3250.38720703125,3254.6487033301487,3247.005964611733,3254.3707403245576,328991
2021-11-08,3244.9208984375,3286.840153495468,3224.957097479758,3286.840153495468,2526082
2021-11-09,3247.65380859375,3274.7971512910717,3238.6678475003073,3249.784556359004,1782692
2021-11-10,3227.82958984375,3260.623795469401,3224.03128994115,3240.5211224764994,1516489
2021-11-11,3231.441650390625,3251.6834130819493,3183.0840164457923,3223.84527858887,1284514
2021-11-12,3266.50634765625,3274.0099912680776,3229.1263194951366,3247.9321326391787,1747259
2021-11-15,3291.750244140625,3306.8504858799006,3268.3124705886235,3268.3124705886235,1809157
2021-11-16,3294.622314453125,3312.3628671651213,3281.2823524436785,3306.2949508389297,2013204
2021-11-17,3262.661865234375,3300.5978214865904,3248.3027805603674,3289.249512631326,1632914
2021-11-18,3219.862060546875,3261.6888136427965,3197.5361391239007,3256.408195959375,2136598
2021-11-22,3203.83544921875,3257.149378129881,3187.0678821482884,3222.3632975861265,3167936
2021-11-23,3209.2548828125,3224.7255907120657,3156.9600768854257,3191.4218290507506,2153461
2021-11-24,3189.8466796875,3235.9346970150814,3171.9672629073234,3216.6193269233627,2161746
2021-11-25,3192.25537109375,3208.096771057882,3181.277757232651,3190.4025863573606,1849619
2021-11-26,3193.135986328125,3233.1097310738164,3160.7583884577025,3172.894220323158,1941251
2021-11-29,3244.2265625,3269.563488057788,3155.7097131406695,3193.4138429762634,2981745
2021-11-30,3269.37744140625,3301.430706888873,3234.0356640474374,3234.0356640474374,5588446
2021-12-01,3314.447021484375,3325.7489643744257,3274.7973785692466,3274.7973785692466,2102118
2021-12-02,3374.754638671875,3379.4793301771333,3311.019025222963,3325.0074141606706,3152938
2021-12-03,3372.485595703125,3396.1086049036076,3363.5923632355602,3378.043950809121,2486263
2021-12-06,3276.09423828125,3388.743653027036,3262.754277190055,3372.485419955242,1849642
2021-12-07,3320.654052734375,3333.1603519984046,3264.8852671761942,3300.273416896697,1484458
2021-12-08,3359.932373046875,3378.0433889891174,3335.9389012978245,3335.9389012978245,1428660
2021-12-09,3336.634033203125,3367.2049842951506,3303.515502853431,3344.2767709761315,1567957
2021-12-10,3369.10400390625,3373.921199264275,3311.9456367309726,3321.116831236251,1510718
2021-12-13,3343.95263671875,3392.449375135525,3336.5878614906273,3381.332665004005,1883864
2021-12-14,3357.060791015625,3367.436340558583,3313.4276189409306,3339.6445688345784,1747007
2021-12-15,3307.54541015625,3356.3198827091123,3296.243241207788,3353.5407053290055,1603233
2021-12-16,3317.967041015625,3342.840540734155,3307.2207989320414,3318.3375074998803,2072320
2021-12-17,3320.5146484375,3382.582938471664,3310.6484337972233,3337.3285798220318,4333992
2021-12-20,3295.0849609375,3340.570917194257,3251.7761172384344,3324.822246758233,2312310
2021-12-21,3342.70166015625,3373.1798789005998,3303.885683846409,3318.9395599771315,2340989
2021-12-22,3363.499267578125,3369.1039869342385,3340.8026533646253,3357.2461187642016,1224328
2021-12-23,3393.09765625,3400.3235627534464,3362.8046677005887,3379.4797321685255,1792861
2021-12-24,3400.69384765625,3432.283919679202,3376.5151411710513,3413.756071259881,2209923
2021-12-27,3424.039306640625,3427.6521468138462,3384.2044303398156,3400.786765122603,1534135
2021-12-28,3433.72021484375,3450.812111477326,3421.9550751607762,3436.9162237801024,1456218
2021-12-29,3422.74267578125,3446.1340888068366,3413.756712843058,3420.4730591573352,1456923
2021-12-30,3458.91845703125,3464.708410926515,3409.124853531972,3410.375574041379,1966475
2021-12-31,3463.178955078125,3483.2352591207505,3456.647843733272,3467.301355828987,1207141
2022-01-03,3536.734130859375,3548.0824363018546,3469.33909241526,3473.971053820354,2346158
2022-01-04,3598.802734375,3602.8787703067,3531.129726982276,3549.101874537523,2488606
2022-01-05,3576.7548828125,3585.138779714832,3531.778484153389,3580.5068174671383,1733031
2022-01-06,3527.19287109375,3552.715028199174,3494.3523041374924,3531.408001954433,1810293
2022-01-07,3569.853759765625,3580.4145445697764,3516.9566536799503,3538.819608746513,2460591
2022-01-10,3594.263916015625,3685.1892464988064,3576.8013274841355,3685.1892464988064,3937092
2022-01-11,3627.66015625,3636.090418133304,3572.1693381712153,3572.1693381712153,1906106
2022-01-12,3575.7822265625,3639.7960371027475,3554.1510979564678,3636.0904671998687,3203744
2022-01-13,3610.984619140625,3634.237157391068,3573.0952628236932,3629.6051956814185,6684507
2022-01-14,3676.064453125,3684.2631175407796,3575.9215556346358,3592.4113880178106,3348123
2022-01-17,3723.309814453125,3745.404363011117,3670.644543764536,3698.8067814280025,3442604
2022-01-18,3696.861572265625,3744.200087824041,3687.0417224363555,3737.0205467816086,2389041
2022-01-19,3632.874267578125,3723.217126721127,3629.023074287878,3723.217126721127,3102539
2022-01-20,3551.1162109375,3637.8396647753484,3536.6854496068504,3628.559461548881,6176776
2022-01-21,3557.56591796875,3574.3167301582916,3499.657540281857,3532.9733793418627,3112358
2022-01-24,3499.8896484375,3572.5534608135413,3470.8890124101945,3563.598155035297,3258414
2022-01-25,3498.54345703125,3535.200256981514,3454.2769363288508,3498.172339557466,3330501
2022-01-27,3386.578125,3464.670943660884,3364.1665250826936,3462.4437855381243,5718297
2022-01-28,3424.441650390625,3461.3304605156413,3383.5623073159486,3383.5623073159486,3143862
2022-01-31,3467.3154296875,3487.499868789729,3453.5342392596963,3479.147687092255,2739393
2022-02-01,3527.080078125,3533.901117600287,3467.45477696801,3498.6363480444015,2105169
2022-02-02,3578.6318359375,3585.870439591782,3527.0802629533764,3552.3688161311393,1984212
2022-02-03,3549.306396484375,3603.038679206019,3541.371777904379,3573.8060408557317,1960538
2022-02-04,3540.304443359375,3549.399087334184,3497.708403521605,3540.6757874084697,2307366
2022-02-07,3506.988525390625,3555.9880399130648,3485.783172047274,3518.1247683926595,1919149
2022-02-08,3473.99755859375,3526.1987006471454,3453.163548101042,3518.6354258032807,2946443
2022-02-09,3489.86669921875,3506.0141614172744,3476.456851524853,3480.0760399794513,1638721
2022-02-10,3498.961669921875,3517.0116206876,3487.500527799855,3517.0116206876,2112459
2022-02-11,3428.988525390625,3482.396138396242,3424.39487026839,3482.396138396242,3851488
2022-02-14,3464.995849609375,3520.213058327623,3442.9553671378058,3455.9476515420993,5951745
2022-02-15,3542.99609375,3558.957998259208,3478.220228807174,3513.4850016712808,3931683
2022-02-16,3538.634033203125,3576.6828626714378,3532.0449989365147,3567.309767712024,3256906
2022-02-17,3511.814208984375,3558.957683323373,3506.9885489645444,3549.677480759297,3134372
2022-02-18,3520.816162109375,3541.279055250389,3487.129206123475,3497.7085470263673,3688883
2022-02-21,3451.6787109375,3552.2762502466903,3438.8257653590044,3535.75744312542,7465922
2022-02-22,3328.252197265625,3403.8858581688282,3313.0327536740565,3387.2743840084895,5408531
2022-02-23,3307.27880859375,3362.124672684103,3299.7153071667913,3351.0813216805136,2426203
2022-02-24,3156.80029296875,3233.0837460265734,3147.009859654223,3223.9426550678604,5039136
2022-02-25,3267.327392578125,3275.9115801464977,3212.8062012654887,3218.37432293146,2549723
2022-02-28,3298.36962890625,3307.232267880423,3207.145190205837,3238.790772333266,3288942
2022-03-02,3290.899169921875,3314.8421395115993,3253.6392446693744,3296.792189585839,2761341
2022-03-03,3289.27490234375,3321.01337632979,3276.0043939465713,3306.3970573084357,1928039
2022-03-04,3270.668212890625,3304.865622683534,3236.0530127371144,3249.462859848246,2370257
2022-03-07,3234.057861328125,3292.616033038745,3184.5481141337013,3201.6700434001327,3054130
2022-03-08,3340.826416015625,3349.225044496943,3210.9500288056033,3210.9500288056033,3300992
2022-03-09,3371.126708984375,3390.9862532285156,3338.1355412564676,3345.513257495566,2719654
2022-03-10,3360.315185546875,3418.826912961956,3354.7935098690205,3418.826912961956,2005441
2022-03-11,3340.083984375,3377.8545897159142,3334.237638067583,3343.8889580181085,1623423
2022-03-14,3380.77783203125,3385.7428310857254,3322.3125552214865,3322.3125552214865,1765688
2022-03-15,3335.211669921875,3395.625874912555,3327.3234983075663,3395.625874912555,3651133
2022-03-16,3392.7490234375,3403.978158699224,3355.953112430771,3378.457602711157,3090475
2022-03-17,3408.386474609375,3442.9552299505226,3396.8326674665623,3430.5198488574656,3600452
2022-03-21,3365.65087890625,3446.620642917106,3354.7930876704304,3429.962725319477,2413831
2022-03-22,3434.556640625,3443.8832898357823,3364.0735450430375,3377.9938493673535,2907611
2022-03-23,3445.1826171875,3461.330307032724,3424.3950522129767,3441.099418321333,1596195
2022-03-24,3479.93701171875,3487.6858452813544,3429.035007649394,3433.6751091482433,1879046
2022-03-25,3440.5888671875,3507.452776112287,3407.6905923757954,3489.263487334278,1690133
2022-03-28,3440.820556640625,3445.739109166227,3397.6676160060356,3429.034745049612,1760990
2022-03-29,3438.639892578125,3454.0913389726134,3425.3227114852007,3428.802787390936,2689063
2022-03-30,3462.954345703125,3468.9400315837775,3439.428939452637,3468.9400315837775,1583455
2022-03-31,3470.749267578125,3484.3911198567184,3452.4208677520282,3470.7957139038313,2168110
2022-04-01,3488.196533203125,3492.1406197388387,3459.706353423347,3478.220314318673,1387014
2022-04-04,3498.961669921875,3507.9169758071985,3468.104992819867,3491.2126092557355,1472994
2022-04-05,3540.2119140625,3559.514781770345,3500.492599591397,3500.492599591397,2314947
2022-04-06,3485.041259765625,3535.1079115842313,3462.582986378255,3535.1079115842313,2051729
2022-04-07,3418.965576171875,3475.899706850994,3414.186362703192,3475.899706850994,2494829
2022-04-08,3420.35791015625,3438.3151934941934,3380.3139250479353,3424.3948890670913,2296773
2022-04-11,3430.33447265625,3445.1365791034923,3392.935432262057,3424.395232798171,2291660
2022-04-12,3425.416015625,3469.8680999072276,3385.74314553379,3417.898960138625,4483476
2022-04-13,3398.364013671875,3442.8163235703264,3392.4247741666886,3440.171374993858,1621672
2022-04-18,3274.10205078125,3350.1532687287904,3268.9514928246995,3350.1532687287904,3820792
2022-04-19,3221.9931640625,3307.046349282108,3191.600503245345,3294.471630561831,3170014
2022-04-20,3300.78271484375,3312.2436298391426,3229.5107090545707,3248.0711154284477,2640370
2022-04-21,3367.460693359375,3381.7058952630537,3310.619451294375,3322.312597431869,2280996
2022-04-22,3352.52001953125,3356.6496648477178,3314.4247381818145,3323.333824325126,1581465
2022-04-25,3292.8017578125,3326.0249316283075,3278.7887864796585,3301.8964025484147,1960694
2022-04-26,3291.038330078125,3329.643837384479,3264.914423527125,3317.8115789374356,1943469
2022-04-27,3304.86572265625,3311.5938695780123,3253.917500730848,3290.7598599406647,1727648
2022-04-28,3326.302978515625,3344.956049326092,3283.3820425837557,3329.7366080766865,1703660
2022-04-29,3291.40966796875,3362.449669735215,3282.268803634091,3338.089136007057,2051115
2022-05-02,3287.419189453125,3292.569747696961,3241.3430698113743,3266.538731627413,1324161
2022-05-04,3229.27880859375,3290.2497001937154,3215.8689598676774,3283.800004083335,2305825
2022-05-05,3260.50634765625,3278.6956356960927,3234.475560163741,3259.3001025511935,1612262
2022-05-06,3185.522705078125,3224.4066666405874,3178.005649708071,3210.0223513915075,2010812
2022-05-09,3197.122802734375,3207.238133303286,3105.9448089273587,3153.4129562976173,2481830
2022-05-10,3191.22998046875,3215.404955914184,3175.685639596965,3186.821883803617,1622685
2022-05-11,3166.405517578125,3200.231814912849,3138.704018774199,3187.7499861901697,1841769
2022-05-12,3163.296142578125,3201.39141925097,3108.9607380564335,3134.852412470285,2807195
2022-05-13,3169.096435546875,3192.2969430739904,3138.7037706863534,3187.7497342256584,2187823
2022-05-16,3133.739013671875,3183.109648622736,3124.273251867013,3169.189344036922,1195813
2022-05-17,3203.155029296875,3217.4464516075186,3109.2391915956373,3127.4284805068755,1754076
2022-05-18,3200.556396484375,3243.4308882342384,3195.220279858525,3215.5902797515414,1866781
2022-05-19,3027.156005859375,3159.909365331664,2997.5058002999335,3152.4852023587846,4642963
2022-05-20,3055.970458984375,3075.365990159036,3034.6724411233413,3071.7468020766114,3065125
2022-05-23,3082.651611328125,3098.5670697744504,3031.8424969395605,3066.921711639132,2293690
2022-05-24,3051.330322265625,3085.5279561941425,3039.8229627721284,3076.525979281451,1711510
2022-05-25,2959.445068359375,3076.4160443188894,2946.739112632561,3076.4160443188894,3548046
2022-05-26,3014.84716796875,3028.4408629956433,2971.4970645299654,2981.2601554277644,2813186
2022-05-27,3046.939453125,3063.3824933982332,3016.949249054958,3039.371763322321,3103153
2022-05-30,3153.3994140625,3164.0034852568624,3070.3427812320447,3080.292679998241,2094624
2022-05-31,3143.216064453125,3161.013752083838,3106.4523937587196,3133.6863137327273,4840965
2022-06-01,3134.66748046875,3165.3116292275745,3120.513359432642,3165.3116292275745,1493835
2022-06-02,3198.01123046875,3206.419673668931,3126.3526545926,3134.480770734051,2657939
2022-06-03,3214.033935546875,3248.7422578295673,3205.672251432966,3232.018661508126,1913622
2022-06-06,3205.438720703125,3226.039452661609,3155.174868958366,3193.339950535007,1084210
2022-06-07,3141.6748046875,3194.1342875586965,3135.415231102298,3177.5042088310242,2308256
2022-06-08,3180.39990234375,3189.5558077034034,3126.5392472480526,3157.9773886924863,2185707
2022-06-09,3201.841796875,3211.090993048429,3132.7057091573442,3162.508877354941,1279197
2022-06-10,3139.058837890625,3169.9833169235912,3131.678184004679,3159.7063300429077,1527582
2022-06-13,3007.98046875,3076.555902332227,2982.614861882193,3073.7530879663004,3030921
2022-06-14,2999.52490234375,3026.011358030355,2966.031183499333,2980.325580649064,2611493
2022-06-15,2995.554443359375,3021.4337155890826,2990.6027593075614,3006.952508850792,1404536
2022-06-16,2935.4814453125,3031.571373166892,2927.119759888728,3027.040064548854,2032028
